"","Document","Date","clean_sentence","Source","Recipient_Code","Recipient_Name","aid_type","recipient_type","Note"
"226","TikaRaporları2TurkiyeKalkinma2018Web.pdf","2018","Bahter Lisesi, Türk İşbirliği 7 Binden Fazla Öğrencinin Eğitim ve Koordinasyon Ajansı Gördüğü Lisenin 8 Sınıflık Ek Başkanlığı (TIKA) Tarafından Binaları Düzenlenen Törenle Bulgaristan, Cibuti, Kosova, Kırgızistan, Kuzey Kıbrıs Türk Yenilenmiştir.","Tika",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"227","TikaRaporları2TurkiyeKalkinma2018Web.pdf","2018","Bahter Lisesi, Türk İşbirliği 7 Binden Fazla Öğrencinin Eğitim ve Koordinasyon Ajansı Gördüğü Lisenin 8 Sınıflık Ek Başkanlığı (TIKA) Tarafından Binaları Düzenlenen Törenle Bulgaristan, Cibuti, Kosova, Kırgızistan, Kuzey Kıbrıs Türk Yenilenmiştir.","Tika",355,"Bulgaristan","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"228","TikaRaporları2TurkiyeKalkinma2018Web.pdf","2018","Cumhuriyeti, Arnavutluk, Kuzey Makedonya’da camii ve kültür merkezi inşaları desteklenmiştir.","Tika",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"229","TikaRaporları2TurkiyeKalkinma2018Web.pdf","2018","Gradişka Derviş Hanım Medresesi, Çayniçe Sinan Bey Camii, Foça Alaca Camii, Saraybosna- Başçarşı (Hoca Durak) Camii, Travnik Alaca Camii, Banja Luka Arnaudiye (Defterdar) Camii ve Fojnika Medresesi (Bosna Hersek) 70 71 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2018 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2018 Mamuşa Saat Kulesi, İpek Çarşı Camii, Cakova Molla Yusuf Camii, Sefa Camii, Kusari Camii, Cakova Mahmut Paşa Camii, Cakova Hadım Süleyman Ağa Camii Haziresi, Gilan Atik Camii, Ragova Köyü Camii, Cakova Küçük Medrese ve Cakova Hadım Süleyman Ağa Kütüphanesi (Kosova) Manastır Ohri Ali Paşa Camii (Kuzey Makedonya) El Bab Ulu Camii (Suriye) Lefkoşa Selimiye Camii, Magusa Lala Mustafa Paşa Camii (Kuzey Kıbrıs Türk Cumhuriyeti) ALTINDAĞ BELEDIYESI Kardeş Belediyecilik Moldova Cumhuriyeti’ne Moldova Cumhuriyeti’ne Faaliyetleri Kapsamında, Bağlı Gagavuzya Özerk Bağlı Gökoğuz Yeri Özerk Moldova Cumhuriyetine Cumhuriyeti Çadır Lunga Bölgesi Komrat Kültür Evi Bağlı Gagavuzya Özerk Kenti Huzurevi Tadilatı ve Tefrişatı Cumhuriyeti Komrat Şehrine Gençlik Merkezi MILLI SAVUNMA BAKANLIĞI Yurt içi güvenlik faaliyetlerinin yanı sıra yurt dışında da etkin görevler üstlenen Türk Silahlı Kuvvetleri, ülkemizin küresel barış çabaları kapsamında sorumluluk üstlendiği Bosna Hersek, Kosova, Afganistan ve Azerbaycan’da sosyal altyapıların gelişmesi adına etkili faaliyetler yürütmektedir.","Tika ",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"230","TikaRaporları2TurkiyeKalkinma2018Web.pdf","2018","Gradişka Derviş Hanım Medresesi, Çayniçe Sinan Bey Camii, Foça Alaca Camii, Saraybosna- Başçarşı (Hoca Durak) Camii, Travnik Alaca Camii, Banja Luka Arnaudiye (Defterdar) Camii ve Fojnika Medresesi (Bosna Hersek) 70 71 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2018 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2018 Mamuşa Saat Kulesi, İpek Çarşı Camii, Cakova Molla Yusuf Camii, Sefa Camii, Kusari Camii, Cakova Mahmut Paşa Camii, Cakova Hadım Süleyman Ağa Camii Haziresi, Gilan Atik Camii, Ragova Köyü Camii, Cakova Küçük Medrese ve Cakova Hadım Süleyman Ağa Kütüphanesi (Kosova) Manastır Ohri Ali Paşa Camii (Kuzey Makedonya) El Bab Ulu Camii (Suriye) Lefkoşa Selimiye Camii, Magusa Lala Mustafa Paşa Camii (Kuzey Kıbrıs Türk Cumhuriyeti) ALTINDAĞ BELEDIYESI Kardeş Belediyecilik Moldova Cumhuriyeti’ne Moldova Cumhuriyeti’ne Faaliyetleri Kapsamında, Bağlı Gagavuzya Özerk Bağlı Gökoğuz Yeri Özerk Moldova Cumhuriyetine Cumhuriyeti Çadır Lunga Bölgesi Komrat Kültür Evi Bağlı Gagavuzya Özerk Kenti Huzurevi Tadilatı ve Tefrişatı Cumhuriyeti Komrat Şehrine Gençlik Merkezi MILLI SAVUNMA BAKANLIĞI Yurt içi güvenlik faaliyetlerinin yanı sıra yurt dışında da etkin görevler üstlenen Türk Silahlı Kuvvetleri, ülkemizin küresel barış çabaları kapsamında sorumluluk üstlendiği Bosna Hersek, Kosova, Afganistan ve Azerbaycan’da sosyal altyapıların gelişmesi adına etkili faaliyetler yürütmektedir.","Tika",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"231","TikaRaporları2TurkiyeKalkinma2018Web.pdf","2018","Makedonya – Studeniçan Belediyesine Çöp Kamyonu Desteği Türk Dünyası Belediyeler Birliği ve kardeş şehri Altınova Belediyesi iş birliğiyle alınan çöp toplama aracı, 21 Eylül 2018’de düzenlenen törenle Makedonya Studeniçan Belediyesi’ne teslim edilmiştir.","Tika ",343,"Makedonya","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Yerel Yönetimler",""
"232","TikaRaporları2TurkiyeKalkinma2018Web.pdf","2018","Türkiye’nin bu sektörde 2018 yılında gerçekleştirdiği projelerden bazıları şunlardır: Kosova – Küçükbaş Hayvan Islahı ve Üretimin Geliştirilmesi Sri Lanka – Trincomalee Bölgesinde Yaşayan Balıkçılara Destek TİKA, Kosova’da küçükbaş hayvancılığın ıslahı ve süt üretiminin geliştirilmesi amacıyla, ülkenin kuzeybatı- sında yoğun olarak yetiştiriciliği yapılan ve ırkının tükenme tehlikesi bulunan Baluşha ırkı koç ve koyundan TİKA, Sri Lanka’nın kuzeydoğusunda yer alan ve ülkede 1983-2009 yılları arasında süren iç karışıklardan en oluşan 710 adet damızlık hayvan temin etmiştir.","Tika",347,"Kosova","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Sivil Toplum",""
"233","TikaRaporları2TurkiyeKalkinma2018Web.pdf","2018","Tehlikesine Karşılık, Kuzey Makedonya – Arıcılığın Geliştirilmesine Destek TİKA, 2007 yılından itibaren Makedonya’nın farklı bölgelerinde yürütülen “Arıcılığın Geliştirilmesi” projeleri ile kırsal kalkınmanın gerçekleştirilmesine ve bölge halkının sosyo-ekonomik yapısının güçlendirilmesine katkı sağlamaktadır.","Tika",343,"Makedonya","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Sivil Toplum",""
"234","TikaRaporları2TurkiyeKalkinma2018Web.pdf","2018","Kuzey Makedonya’nın güneydoğusunda yer alan İştip ve Berova bölgelerinde 20 aileye 200 kovan, Demir Kapı ve Negotin bölgelerinde 10 aileye 100 kovan, ülkenin batısında yer alan ve Debre ve Merkez Jupa’da ise 30 aileye 300 kovan olmak üzere toplam 60 aileye 600 doğal arı kovanı dağıtılmıştır.","Tika",343,"Makedonya","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Sivil Toplum",""
"235","TikaRaporları2TurkiyeKalkinma2018Web.pdf","2018","Toktomamatov Kuzey Makedonya’da Bulunan Yaşları Yapılmıştır.","Tika ",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"236","TikaRaporları2TurkiyeKalkinma2018Web.pdf","2018","Sudan, Etiyopya, Somali’de Onlarca Katarak Kuzey Makedonya Polog Bölgesi’nde Türkiye Ameliyatı ve Binlerce Kişiyi Kapsayan Sağlık Bağımlılıkla Mücadele Eğitim Programı’nın Taramaları Gerçekleştirilmiştir.","Tika",343,"Makedonya","İnsani Yardım","Sivil Toplum",""
"237","TikaRaporları2TurkiyeKalkinma2019Web.pdf","2019","139,0 [Milyon Dolar] 32,94 [Milyon Dolar] 28 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 29 TÜRKİYE’NİN STK YARDIMLARI Grafik 14: Türkiye’nin STK Yardımları [2008 - 2019; Milyon Dolar] 72,3 109,0 105,7 199,5 2008 2009 2010 2011 111,7 232,5 327,6 475,8 2012 2013 2014 2015 655,2 707,6 826,5 349,0 2016 2017 2018 2019 TÜRKIYE’NIN 2019 STK YARDIMLARI 349,0 [Milyon Dolar] 30 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 31 TÜRKİYE İKİ TARAFLI RESMİ KALKINMA YARDIMLARI El Salvador 0,01 Maldivler 0,03 ÜLKESEL PANORAMA Guatemala 0,04 Myanmar 3,52 Haiti 0,16 Nepal 0,22 Grafik 15: Türkiye İki Taraflı Resmi Kalkınma Yardımları Ülkesel Panorama [2019; Milyon Dolar] Honduras 0,01 Orta Asya Bölgesel 0,44 Milyon Dolar Jamaika 0,01 Özbekistan 5,23 AVRUPA TOPLAM 233,21 Güney Sudan 1,21 Kosta Rika 0,01 Pakistan 3,05 Arnavutluk 9,25 Kamerun 1,45 Küba 0,09 Sri Lanka 0,17 Beyaz Rusya 0,08 Kenya 1,40 Meksika 1,57 Tacikistan 1,49 Bosna-Hersek 59,85 Komor Adaları 0,62 Kuzey ve Orta Amerika Bölgesel 16,08 Türkmenistan 1,23 Karadağ 1,78 Kongo 0,43 Güney Amerika 1,70 Güney Asya Bölgesel 0,12 Kosova 5,20 Kongo Demokratik Cumhuriyeti 0,89 Arjantin 0,04 Güney ve Orta Asya Bölgesel 44,27 Kuzey Makedonya 8,06 Lesotho 0,19 Bolivya 0,02 Uzak Doğu 13,40 Moldova 6,86 Liberya 0,35 Brezilya 0,03 Çin Halk Cumhuriyeti 1,86 Sırbistan 3,08 Madagaskar 0,46 Ekvador 0,12 Endonezya 2,13 Ukrayna 2,60 Malavi 0,23 Kolombiya 1,12 Filipinler 1,96 Avrupa Bölgesel 136,44 Mali 2,46 Paraguay 0,15 Kamboçya 0,14 AFRİKA TOPLAM 102,64 Mauritius 0,08 Peru 0,03 Malezya 0,87 Kuzey Sahra 7,70 Moritanya 0,57 Surinam 0,01 Moğolistan 4,87 Cezayir 1,87 Mozambik 1,54 Venezuela 0,08 Tayland 0,88 Fas 0,87 Namibya 0,82 Güney Amerika Bölgesel 0,11 Vietnam 0,22 Libya 0,63 Nijer 5,40 Amerika Bölgesel 1,04 Uzak Doğu Bölgesel 0,47 Mısır 2,23 Nijerya 0,74 ASYA TOPLAM 7,867,82 Asya Bölgesel 22,28 Tunus 2,08 Orta Afrika Cumhuriyeti 0,29 Orta Doğu 7.666,02 OKYANUSYA TOPLAM 0,26 Kuzey Sahara Bölgesel 0,03 Ruanda 0,82 Filistin 38,22 Papua Yeni Gine 0,01 Güney Sahra 94,45 Sao Tome ve Principe 0,02 Irak 42,24 Tonga 0,01 Angola 0,12 Senegal 0,63 İran 2,77 Vanuatu 0,01 Benin 0,66 Sierra Leone 0,27 Lübnan 1,07 Okyanusya Bölgesel 0,23 Botsvana 0,05 Somali 28,21 Suriye 7.202,36 Burkina Faso 0,89 Sudan 13,31 Ürdün 5,35 BÖLGELERE AYRIŞTIRILAMAYAN 244,28 Burundi 0,62 Svaziland 0,08 Yemen 6,10 Cibuti 5,40 Tanzanya 1,13 Orta Doğu Bölgesel 367,91 Çad 3,59 DÜNYA TOPLAMI 8.468,97 Eritre 0,25 Togo 0,30 Güney ve Orta Asya 166,12 Etiyopya 3,06 Uganda 1,31 Afganistan 32,93 Fildişi Sahili 0,67 Zambiya 0,65 Azerbaycan 6,01 Gabon 0,11 Zimbabve 0,53 Bangladeş 15,22 Gambiya 1,47 Güney Sahra Bölgesel 5,29 Bhutan 0,02 Gana 1,25 Afrika Bölgesel 0,48 Gürcistan 4,74 Gine 3,44 AMERİKA TOPLAM 20,76 Hindistan 1,01 Gine Bissau 0,38 Kuzey ve Orta Amerika 18,01 Kazakistan 22,30 Güney Afrika Cumhuriyeti 0,84 Dominik Cumhuriyeti 0,04 Kırgızistan 24,12 32 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 33 PROJE VE FAALİYETLER SOSYAL ALTYAPILAR VE HİZMETLER EĞİTİM SAĞLIK SU VE SANİTASYON İDARİ VE SİVİL ALTYAPILAR DİĞER SOSYAL ALTYAPILAR VE HİZMETLER 34 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 35 SOSYAL ALTYAPILAR VE HİZMETLER EĞİTİM Grafik 16: Sosyal Altyapılar ve Hizmetlere Yönelik Yapılan Yardımların Kategorilere Göre Dağılımı Kalkınmada eğitim ve eğitim politikası büyük ölçüde düzenli bir toplumsal değişimin stratejik aracıdır.","Tika ",347,"Kosova","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Merkezi Hükümet ve Bağlı Aktörler",""
"238","TikaRaporları2TurkiyeKalkinma2019Web.pdf","2019","139,0 [Milyon Dolar] 32,94 [Milyon Dolar] 28 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 29 TÜRKİYE’NİN STK YARDIMLARI Grafik 14: Türkiye’nin STK Yardımları [2008 - 2019; Milyon Dolar] 72,3 109,0 105,7 199,5 2008 2009 2010 2011 111,7 232,5 327,6 475,8 2012 2013 2014 2015 655,2 707,6 826,5 349,0 2016 2017 2018 2019 TÜRKIYE’NIN 2019 STK YARDIMLARI 349,0 [Milyon Dolar] 30 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 31 TÜRKİYE İKİ TARAFLI RESMİ KALKINMA YARDIMLARI El Salvador 0,01 Maldivler 0,03 ÜLKESEL PANORAMA Guatemala 0,04 Myanmar 3,52 Haiti 0,16 Nepal 0,22 Grafik 15: Türkiye İki Taraflı Resmi Kalkınma Yardımları Ülkesel Panorama [2019; Milyon Dolar] Honduras 0,01 Orta Asya Bölgesel 0,44 Milyon Dolar Jamaika 0,01 Özbekistan 5,23 AVRUPA TOPLAM 233,21 Güney Sudan 1,21 Kosta Rika 0,01 Pakistan 3,05 Arnavutluk 9,25 Kamerun 1,45 Küba 0,09 Sri Lanka 0,17 Beyaz Rusya 0,08 Kenya 1,40 Meksika 1,57 Tacikistan 1,49 Bosna-Hersek 59,85 Komor Adaları 0,62 Kuzey ve Orta Amerika Bölgesel 16,08 Türkmenistan 1,23 Karadağ 1,78 Kongo 0,43 Güney Amerika 1,70 Güney Asya Bölgesel 0,12 Kosova 5,20 Kongo Demokratik Cumhuriyeti 0,89 Arjantin 0,04 Güney ve Orta Asya Bölgesel 44,27 Kuzey Makedonya 8,06 Lesotho 0,19 Bolivya 0,02 Uzak Doğu 13,40 Moldova 6,86 Liberya 0,35 Brezilya 0,03 Çin Halk Cumhuriyeti 1,86 Sırbistan 3,08 Madagaskar 0,46 Ekvador 0,12 Endonezya 2,13 Ukrayna 2,60 Malavi 0,23 Kolombiya 1,12 Filipinler 1,96 Avrupa Bölgesel 136,44 Mali 2,46 Paraguay 0,15 Kamboçya 0,14 AFRİKA TOPLAM 102,64 Mauritius 0,08 Peru 0,03 Malezya 0,87 Kuzey Sahra 7,70 Moritanya 0,57 Surinam 0,01 Moğolistan 4,87 Cezayir 1,87 Mozambik 1,54 Venezuela 0,08 Tayland 0,88 Fas 0,87 Namibya 0,82 Güney Amerika Bölgesel 0,11 Vietnam 0,22 Libya 0,63 Nijer 5,40 Amerika Bölgesel 1,04 Uzak Doğu Bölgesel 0,47 Mısır 2,23 Nijerya 0,74 ASYA TOPLAM 7,867,82 Asya Bölgesel 22,28 Tunus 2,08 Orta Afrika Cumhuriyeti 0,29 Orta Doğu 7.666,02 OKYANUSYA TOPLAM 0,26 Kuzey Sahara Bölgesel 0,03 Ruanda 0,82 Filistin 38,22 Papua Yeni Gine 0,01 Güney Sahra 94,45 Sao Tome ve Principe 0,02 Irak 42,24 Tonga 0,01 Angola 0,12 Senegal 0,63 İran 2,77 Vanuatu 0,01 Benin 0,66 Sierra Leone 0,27 Lübnan 1,07 Okyanusya Bölgesel 0,23 Botsvana 0,05 Somali 28,21 Suriye 7.202,36 Burkina Faso 0,89 Sudan 13,31 Ürdün 5,35 BÖLGELERE AYRIŞTIRILAMAYAN 244,28 Burundi 0,62 Svaziland 0,08 Yemen 6,10 Cibuti 5,40 Tanzanya 1,13 Orta Doğu Bölgesel 367,91 Çad 3,59 DÜNYA TOPLAMI 8.468,97 Eritre 0,25 Togo 0,30 Güney ve Orta Asya 166,12 Etiyopya 3,06 Uganda 1,31 Afganistan 32,93 Fildişi Sahili 0,67 Zambiya 0,65 Azerbaycan 6,01 Gabon 0,11 Zimbabve 0,53 Bangladeş 15,22 Gambiya 1,47 Güney Sahra Bölgesel 5,29 Bhutan 0,02 Gana 1,25 Afrika Bölgesel 0,48 Gürcistan 4,74 Gine 3,44 AMERİKA TOPLAM 20,76 Hindistan 1,01 Gine Bissau 0,38 Kuzey ve Orta Amerika 18,01 Kazakistan 22,30 Güney Afrika Cumhuriyeti 0,84 Dominik Cumhuriyeti 0,04 Kırgızistan 24,12 32 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 33 PROJE VE FAALİYETLER SOSYAL ALTYAPILAR VE HİZMETLER EĞİTİM SAĞLIK SU VE SANİTASYON İDARİ VE SİVİL ALTYAPILAR DİĞER SOSYAL ALTYAPILAR VE HİZMETLER 34 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 35 SOSYAL ALTYAPILAR VE HİZMETLER EĞİTİM Grafik 16: Sosyal Altyapılar ve Hizmetlere Yönelik Yapılan Yardımların Kategorilere Göre Dağılımı Kalkınmada eğitim ve eğitim politikası büyük ölçüde düzenli bir toplumsal değişimin stratejik aracıdır.","Tika",343,"Makedonya","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Merkezi Hükümet ve Bağlı Aktörler",""
"239","TikaRaporları2TurkiyeKalkinma2019Web.pdf","2019","Kuzey Makedonya – Köy Okulu İnşası TİKA tarafından Kuzey Makedonya’nın güneydoğusundaki Valandova şehrinde yeni okul binası inşa edilmiştir.","Tika",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Yerel Yönetimler",""
"240","TikaRaporları2TurkiyeKalkinma2019Web.pdf","2019","Myanmar | Okul İnşaası EĞİTİM GÖREN ÖĞRENCİ SAYISI 850 200 m2 TOPLAM ALAN Kuzey Makedonya | Köy Okulu 42 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 TÜRKİYE KALKINMA YARDIMLARI RAPORU | 2019 43 Kosova – Okul Öncesi Eğitime Destek TİKA tarafından Kosova’nın Gilan şehrindeki Musa Zajmi İlköğretim Okulunun okul öncesi sınıfları yenilenerek donatım desteği sağlanmıştır.","Tika",347,"Kosova","Eğitim ve Kültürel Yardımlar","Yerel Yönetimler",""
"241","TikaRaporları2TurkiyeKalkinma2019Web.pdf","2019","58 EĞITIM 31 EĞITIM 16 İLKOKUL 27 LISE MÜŞAVIRLIĞI ATEŞELIĞI 61 ÜLKEDE 88 OKUTMAN 49 ÜLKE Kitap ve Eğitim Materyali Hibeleri Azerbaycan, Kırgızistan, Türkmenistan, Gürcistan, Özbekistan, Romanya, Kosova ülkelerinde bulunan soydaşla- rımızın çocuklarının eğitimi için 260.000 üzerinde eğitim malzeme yardımı ile 165.000 üzerinde kültür kitabı hibesi edilmiştir.","Tika ",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"242","TikaRaporları2TurkiyeKalkinma2019Web.pdf","2019","çok konuda program kapsamındaki öğrencilere destek 2019 YILINDA 17.000 CIVARINDA ÖĞRENCIYE BURS TÜRKIYE BURSLARI PROGRAMI 2019 YILINDA YAKLAŞIK 150 BIN BAŞVURU Kuzey Makedonya – Kitap ve Eğitim Materyali Hibeleri Kuzey Makedonya’da eğitim gören 2.000 soydaş öğrencimizin çanta ve kırtasiye ihtiyaçları karşılanmıştır.","Tika",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"243","TikaRaporları2TurkiyeKalkinma2019Web.pdf","2019","2.000 SOYDAŞ ÖĞRENCIMIZIN Bulgaristan’dan Türklerin 1989 Zorunlu Göçü 30 Yıl Sonra Göçmenlerin Algıları 6-7 Aralık 2019 tarihlerinde Bulgaristan’dan Türklerin faaliyet gösteren Balkan ve Karadeniz Araştırmaları 1989 Zorunlu Göçü kapsamında, Göçe dair belgesel ve Merkezi [BALKAR] ortaklığı ile “Bulgaristan’dan Türkle- kısa film, ve belgesel kitap gibi çalışmalarına ve fotoğ- rin 1989 Zorunlu Göçü: 30 yıl sonra Göçmenlerin Algı- raf sergileri gibi faaliyetler düzenlemeye devam eden ları” başlıklı uluslararası sempozyum düzenlenmiştir.","Tika",355,"Bulgaristan","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"244","TikaRaporları2TurkiyeKalkinma2019Web.pdf","2019","Vukan Cupiç” Anne ve Çocuk Sağlığını Koruma Enstitüsü Kuzey Makedonya – Acil Yardım Ambulans Aracı Desteği Borka Taleski Devlet Hastanesi 2019 yılında yaklaşık olarak 9.921 hastaya yataklı, toplam 232.704 hasta- Macaristan | Kispest Belediyesi, Gökkuşağı Anaokulu ya ise ayakta tedavi hizmeti vermiştir.","Tika ",343,"Makedonya","İnsani Yardım","Yerel Yönetimler",""
"245","TikaRaporları2TurkiyeKalkinma2019Web.pdf","2019","Tamamlayıcı tedavi yöntemi olarak Macaristan genelindeki anaokullarında fayda- lanılan tuz terapisi uygulamalarının yapılabileceği bir tuz odası, ayrıca bir jimnastik odası oluşturulmasına ilişkin Kuzey Makedonya | Borka Taleski Devlet Hastanesi tadilatın ve okulun genel bakım-onarımı TİKA tarafından sağlanmış, bununla birlikte muhtelif oyun, eğitim, eg- zersiz araçları ile anaokulu malzeme ve ekipmanı temin edilmiştir.","Tika ",343,"Makedonya","İnsani Yardım","Merkezi Hükümet ve Bağlı Aktörler",""
"246","TikaRaporları2TurkiyeKalkinma2019Web.pdf","2019","Tüm bu küresel sorunlarla Çeşitli Ülkelerde Tedavi Desteği mücadele etmek adına Sürdürülebilir Kalkınma Amaçları arasına dâhil edilen “SKA 6: Herkes için erişilebilir su ve atıksu hizmetlerini ve sürdürülebilir su yönetimini güvence altına almak” hedefi doğrultusunda ülkemiz; içme Sağlık Bakanlığı tarafından; sağlık alanındaki İkili anlaşmalar kapsamında, 2019 yılında Suriye, Irak, Afganistan, suyu temini, su arıtma tesislerinin kurulumu gibi pek çok proje ile faaliyet gösterdiği coğrafyalarda temiz su temini Sudan, Yemen, Kosova, Azerbaycan, Arnavutluk, Nijer, Kırgızistan başta olmak üzere çeşitli ülke vatandaşların- vasıtasıyla yaşam koşullarının iyileştirilmesi çalışmalarına devam etmektedir.","Tika",347,"Kosova","İnsani Yardım","Merkezi Hükümet ve Bağlı Aktörler",""
"247","TikaRaporları2TurkiyeKalkinma2019Web.pdf","2019","Kuzey Makedonya Cumhuriyeti Dışişleri Bakanlığının teknik altyapısının iyileştirilmesi kapsamında TİKA tarafından dijital arşiv altyapısının kurulumu için gerekli 3 adet masaüstü
bilgisayar, 2 adet renkli çok fonksiyonlu yazıcı, 5 adet tarayıcı, 1 adet arşiv depolama cihazı, 1 adet server ve 1 adet gelişmiş yazılım temin edilmiş ve kurulumu yapılarak gerekli eğitim desteği sağlanmıştır","Tika",343,"Makedonya","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Merkezi Hükümet ve Bağlı Aktörler",""
"248","TikaRaporları2TurkiyeKalkinma2019Web.pdf","2019","GÖREV YAPACAK MILLI SAVUNMA BAKANLIĞI TARAFINDAN: Kosova-Prizren Namazgâh bakım onarım projesi gerçekleştirilmiştir.","Tika",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"249","TikaRaporları2TurkiyeKalkinma2019Web.pdf","2019","Kosova-Ferizay Deshmoret Koshare İlköğretim Okulu bakım onarım ve malzeme alımı yapılmıştır.","Tika",347,"Kosova","Eğitim ve Kültürel Yardımlar","Yerel Yönetimler",""
